phi_1 (rad);phi_2 (rad);phi_3 (rad);phi_4 (rad);phi_5 (rad);phi_6 (rad);phi_7 (rad);phi_8 (rad);t (min);Temperature (degC), Point: 53;Temperature (degC), Point: 74;Temperature (degC), Point: 77;Temperature (degC), Point: 78;Temperature (degC), Point: 81;Temperature (degC), Point: 102;X-coordinate (m), Point: 53;X-coordinate (m), Point: 74;X-coordinate (m), Point: 77;X-coordinate (m), Point: 78;X-coordinate (m), Point: 81;X-coordinate (m), Point: 102;Y-coordinate (m), Point: 53;Y-coordinate (m), Point: 74;Y-coordinate (m), Point: 77;Y-coordinate (m), Point: 78;Y-coordinate (m), Point: 81;Y-coordinate (m), Point: 102;Z-coordinate (m), Point: 53;Z-coordinate (m), Point: 74;Z-coordinate (m), Point: 77;Z-coordinate (m), Point: 78;Z-coordinate (m), Point: 81;Z-coordinate (m), Point: 102
70.000;80.000;90.000;100.00;0.0000;-100.00;-50.000;60.000;0.10000;38.881;39.600;39.565;39.297;38.787;38.956;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
70.000;80.000;90.000;100.00;0.0000;-100.00;-50.000;60.000;0.20000;38.883;39.604;39.572;39.302;38.790;38.958;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
70.000;80.000;90.000;100.00;0.0000;-100.00;-50.000;60.000;0.30000;38.885;39.608;39.577;39.306;38.792;38.960;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
70.000;80.000;90.000;100.00;0.0000;-100.00;-50.000;60.000;0.40000;38.888;39.612;39.581;39.310;38.795;38.963;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
70.000;80.000;90.000;100.00;0.0000;-100.00;-50.000;60.000;0.50000;38.890;39.616;39.586;39.313;38.797;38.966;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
70.000;80.000;90.000;100.00;0.0000;-100.00;-50.000;60.000;0.60000;38.893;39.620;39.589;39.316;38.800;38.968;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
70.000;80.000;90.000;100.00;0.0000;-100.00;-50.000;60.000;0.70000;38.895;39.624;39.593;39.318;38.802;38.971;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
70.000;80.000;90.000;100.00;0.0000;-100.00;-50.000;60.000;0.80000;38.897;39.628;39.596;39.321;38.804;38.973;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
70.000;80.000;90.000;100.00;0.0000;-100.00;-50.000;60.000;0.90000;38.900;39.631;39.599;39.323;38.806;38.976;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
70.000;80.000;90.000;100.00;0.0000;-100.00;-50.000;60.000;10.000;38.902;39.634;39.602;39.325;38.808;38.978;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
-50.000;60.000;70.000;80.000;90.000;100.00;0.0000;-100.00;0.0000;39.596;38.955;39.557;39.290;38.879;38.783;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
-50.000;60.000;70.000;80.000;90.000;100.00;0.0000;-100.00;0.10000;39.600;38.956;39.565;39.296;38.880;38.786;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
-50.000;60.000;70.000;80.000;90.000;100.00;0.0000;-100.00;0.20000;39.604;38.958;39.571;39.302;38.882;38.788;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
-50.000;60.000;70.000;80.000;90.000;100.00;0.0000;-100.00;0.30000;39.608;38.961;39.576;39.306;38.885;38.791;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
-50.000;60.000;70.000;80.000;90.000;100.00;0.0000;-100.00;0.40000;39.612;38.964;39.581;39.309;38.887;38.794;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
-50.000;60.000;70.000;80.000;90.000;100.00;0.0000;-100.00;0.50000;39.616;38.966;39.585;39.313;38.890;38.796;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
-50.000;60.000;70.000;80.000;90.000;100.00;0.0000;-100.00;0.60000;39.620;38.969;39.588;39.315;38.892;38.798;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
-50.000;60.000;70.000;80.000;90.000;100.00;0.0000;-100.00;0.70000;39.624;38.971;39.592;39.318;38.894;38.801;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
-50.000;60.000;70.000;80.000;90.000;100.00;0.0000;-100.00;0.80000;39.627;38.974;39.595;39.321;38.897;38.803;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
-50.000;60.000;70.000;80.000;90.000;100.00;0.0000;-100.00;0.90000;39.631;38.976;39.598;39.323;38.899;38.805;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
-50.000;60.000;70.000;80.000;90.000;100.00;0.0000;-100.00;10.000;39.634;38.979;39.601;39.325;38.901;38.807;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-80.000;-30.000;40.000;50.000;60.000;70.000;80.000;0.0000;39.058;38.544;39.215;38.985;39.068;38.921;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-80.000;-30.000;40.000;50.000;60.000;70.000;80.000;0.10000;39.061;38.545;39.220;38.990;39.070;38.923;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-80.000;-30.000;40.000;50.000;60.000;70.000;80.000;0.20000;39.065;38.547;39.225;38.994;39.072;38.925;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-80.000;-30.000;40.000;50.000;60.000;70.000;80.000;0.30000;39.068;38.549;39.229;38.997;39.075;38.928;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-80.000;-30.000;40.000;50.000;60.000;70.000;80.000;0.40000;39.071;38.551;39.232;38.999;39.078;38.930;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-80.000;-30.000;40.000;50.000;60.000;70.000;80.000;0.50000;39.074;38.553;39.236;39.002;39.080;38.933;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-80.000;-30.000;40.000;50.000;60.000;70.000;80.000;0.60000;39.077;38.555;39.239;39.004;39.083;38.935;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-80.000;-30.000;40.000;50.000;60.000;70.000;80.000;0.70000;39.080;38.556;39.241;39.006;39.086;38.938;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-80.000;-30.000;40.000;50.000;60.000;70.000;80.000;0.80000;39.083;38.558;39.244;39.008;39.089;38.940;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-80.000;-30.000;40.000;50.000;60.000;70.000;80.000;0.90000;39.085;38.560;39.247;39.011;39.091;38.942;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-80.000;-30.000;40.000;50.000;60.000;70.000;80.000;10.000;39.087;38.561;39.249;39.012;39.094;38.945;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-90.000;-40.000;50.000;60.000;70.000;80.000;90.000;0.0000;38.086;38.043;38.364;38.303;38.306;38.689;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-90.000;-40.000;50.000;60.000;70.000;80.000;90.000;0.10000;38.087;38.043;38.367;38.306;38.306;38.691;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-90.000;-40.000;50.000;60.000;70.000;80.000;90.000;0.20000;38.089;38.044;38.369;38.307;38.307;38.693;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-90.000;-40.000;50.000;60.000;70.000;80.000;90.000;0.30000;38.090;38.045;38.371;38.309;38.308;38.695;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-90.000;-40.000;50.000;60.000;70.000;80.000;90.000;0.40000;38.091;38.046;38.373;38.310;38.309;38.697;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-90.000;-40.000;50.000;60.000;70.000;80.000;90.000;0.50000;38.092;38.047;38.374;38.312;38.311;38.700;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-90.000;-40.000;50.000;60.000;70.000;80.000;90.000;0.60000;38.093;38.048;38.376;38.313;38.312;38.702;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-90.000;-40.000;50.000;60.000;70.000;80.000;90.000;0.70000;38.095;38.049;38.378;38.314;38.313;38.704;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-90.000;-40.000;50.000;60.000;70.000;80.000;90.000;0.80000;38.096;38.050;38.379;38.315;38.315;38.706;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-90.000;-40.000;50.000;60.000;70.000;80.000;90.000;0.90000;38.097;38.052;38.380;38.316;38.316;38.708;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-90.000;-40.000;50.000;60.000;70.000;80.000;90.000;10.000;38.098;38.053;38.382;38.317;38.317;38.710;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-120.00;-70.000;80.000;90.000;100.00;110.00;120.00;0.0000;39.203;39.504;40.199;39.834;39.654;40.054;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-120.00;-70.000;80.000;90.000;100.00;110.00;120.00;0.10000;39.203;39.505;40.200;39.836;39.654;40.054;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-120.00;-70.000;80.000;90.000;100.00;110.00;120.00;0.20000;39.204;39.506;40.202;39.837;39.654;40.055;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-120.00;-70.000;80.000;90.000;100.00;110.00;120.00;0.30000;39.204;39.506;40.203;39.838;39.655;40.056;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-120.00;-70.000;80.000;90.000;100.00;110.00;120.00;0.40000;39.205;39.507;40.204;39.839;39.656;40.057;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-120.00;-70.000;80.000;90.000;100.00;110.00;120.00;0.50000;39.205;39.508;40.205;39.839;39.656;40.058;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-120.00;-70.000;80.000;90.000;100.00;110.00;120.00;0.60000;39.206;39.509;40.206;39.840;39.657;40.059;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-120.00;-70.000;80.000;90.000;100.00;110.00;120.00;0.70000;39.207;39.509;40.207;39.841;39.658;40.060;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-120.00;-70.000;80.000;90.000;100.00;110.00;120.00;0.80000;39.207;39.510;40.208;39.841;39.658;40.060;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-120.00;-70.000;80.000;90.000;100.00;110.00;120.00;0.90000;39.207;39.510;40.208;39.842;39.659;40.061;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
0.0000;-120.00;-70.000;80.000;90.000;100.00;110.00;120.00;10.000;39.208;39.511;40.209;39.843;39.660;40.062;-0.0040000;-7,35E-15;2,45E-15;2,45E-15;2,45E-15;0.0040000;4,90E-15;-0.0040000;0.0000;0.0000;0.0040000;0.0000;-0.0060000;-0.0060000;-0.010000;-0.0020000;-0.0060000;-0.0060000
